Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.56.2-192.168.56.3-2648-80-6,192.168.56.2,2648,192.168.56.3,80,6,03/04/2026 04:00:15 PM,1303,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2302.3791250959325,651.5,870.44844764064,1267.0,36.0,1303.0,1303.0,0.0,1303.0,1303.0,0,0,0,0,0,0,0,0,0,40,24,1534.9194167306218,767.4597083653109,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2649-80-6,192.168.56.2,2649,192.168.56.3,80,6,03/04/2026 04:00:15 PM,1303,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2302.3791250959325,651.5,703.5712472806148,1149.0,154.0,1303.0,1303.0,0.0,1303.0,1303.0,0,0,0,0,0,0,0,0,0,40,24,1534.9194167306218,767.4597083653109,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2650-80-6,192.168.56.2,2650,192.168.56.3,80,6,03/04/2026 04:00:15 PM,2367,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1267.4271229404308,1183.5,1310.2688655386726,2110.0,257.0,2367.0,2367.0,0.0,2367.0,2367.0,0,0,0,0,0,0,0,0,0,40,24,844.9514152936206,422.4757076468103,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2651-80-6,192.168.56.2,2651,192.168.56.3,80,6,03/04/2026 04:00:15 PM,780,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3846.153846153846,390.0,511.9453095790604,752.0,28.0,780.0,780.0,0.0,780.0,780.0,0,0,0,0,0,0,0,0,0,40,24,2564.102564102564,1282.051282051282,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2652-80-6,192.168.56.2,2652,192.168.56.3,80,6,03/04/2026 04:00:15 PM,738,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4065.0406504065036,369.0,492.1463197058371,717.0,21.0,738.0,738.0,0.0,738.0,738.0,0,0,0,0,0,0,0,0,0,40,24,2710.0271002710024,1355.0135501355012,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2653-80-6,192.168.56.2,2653,192.168.56.3,80,6,03/04/2026 04:00:15 PM,646,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4643.962848297214,323.0,434.16356364854016,630.0,16.0,646.0,646.0,0.0,646.0,646.0,0,0,0,0,0,0,0,0,0,40,24,3095.9752321981423,1547.9876160990711,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2654-80-6,192.168.56.2,2654,192.168.56.3,80,6,03/04/2026 04:00:15 PM,618,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4854.368932038836,309.0,417.19300090006305,604.0,14.0,618.0,618.0,0.0,618.0,618.0,0,0,0,0,0,0,0,0,0,40,24,3236.245954692557,1618.1229773462785,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2655-80-6,192.168.56.2,2655,192.168.56.3,80,6,03/04/2026 04:00:15 PM,815,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3680.9815950920247,407.5,553.6646096690667,799.0,16.0,815.0,815.0,0.0,815.0,815.0,0,0,0,0,0,0,0,0,0,40,24,2453.98773006135,1226.993865030675,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2656-80-6,192.168.56.2,2656,192.168.56.3,80,6,03/04/2026 04:00:15 PM,8253,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.50418029807344,4126.5,5813.124848134607,8237.0,16.0,8253.0,8253.0,0.0,8253.0,8253.0,0,0,0,0,0,0,0,0,0,40,24,242.33612019871563,121.16806009935782,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2657-80-6,192.168.56.2,2657,192.168.56.3,80,6,03/04/2026 04:00:15 PM,1696,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1768.867924528302,848.0,1105.9150057757604,1630.0,66.0,1696.0,1696.0,0.0,1696.0,1696.0,0,0,0,0,0,0,0,0,0,40,24,1179.245283018868,589.622641509434,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2658-80-6,192.168.56.2,2658,192.168.56.3,80,6,03/04/2026 04:00:15 PM,1696,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1768.867924528302,848.0,807.5159441150373,1419.0,277.0,1696.0,1696.0,0.0,1696.0,1696.0,0,0,0,0,0,0,0,0,0,40,24,1179.245283018868,589.622641509434,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2659-80-6,192.168.56.2,2659,192.168.56.3,80,6,03/04/2026 04:00:15 PM,1696,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1768.867924528302,848.0,605.2834046956847,1276.0,420.0,1696.0,1696.0,0.0,1696.0,1696.0,0,0,0,0,0,0,0,0,0,40,24,1179.245283018868,589.622641509434,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2660-80-6,192.168.56.2,2660,192.168.56.3,80,6,03/04/2026 04:00:15 PM,1696,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1768.867924528302,848.0,275.77164466275354,1043.0,653.0,1696.0,1696.0,0.0,1696.0,1696.0,0,0,0,0,0,0,0,0,0,40,24,1179.245283018868,589.622641509434,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2661-80-6,192.168.56.2,2661,192.168.56.3,80,6,03/04/2026 04:00:15 PM,604,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4966.887417218542,302.0,404.4650788387052,588.0,16.0,604.0,604.0,0.0,604.0,604.0,0,0,0,0,0,0,0,0,0,40,24,3311.258278145695,1655.6291390728475,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2662-80-6,192.168.56.2,2662,192.168.56.3,80,6,03/04/2026 04:00:15 PM,592,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5067.5675675675675,296.0,397.39401102683973,577.0,15.0,592.0,592.0,0.0,592.0,592.0,0,0,0,0,0,0,0,0,0,40,24,3378.3783783783783,1689.1891891891892,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2663-80-6,192.168.56.2,2663,192.168.56.3,80,6,03/04/2026 04:00:15 PM,624,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4807.692307692308,312.0,418.60721446243616,608.0,16.0,624.0,624.0,0.0,624.0,624.0,0,0,0,0,0,0,0,0,0,40,24,3205.128205128205,1602.5641025641025,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2664-80-6,192.168.56.2,2664,192.168.56.3,80,6,03/04/2026 04:00:15 PM,642,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4672.897196261682,321.0,424.26406871192853,621.0,21.0,642.0,642.0,0.0,642.0,642.0,0,0,0,0,0,0,0,0,0,40,24,3115.264797507788,1557.632398753894,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2665-80-6,192.168.56.2,2665,192.168.56.3,80,6,03/04/2026 04:00:15 PM,629,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4769.475357710652,314.5,422.14274836836887,613.0,16.0,629.0,629.0,0.0,629.0,629.0,0,0,0,0,0,0,0,0,0,40,24,3179.650238473768,1589.825119236884,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2666-80-6,192.168.56.2,2666,192.168.56.3,80,6,03/04/2026 04:00:15 PM,571,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5253.940455341506,285.5,382.54476862192223,556.0,15.0,571.0,571.0,0.0,571.0,571.0,0,0,0,0,0,0,0,0,0,40,24,3502.626970227671,1751.3134851138354,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2667-80-6,192.168.56.2,2667,192.168.56.3,80,6,03/04/2026 04:00:15 PM,953,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3147.953830010493,476.5,647.002704785691,934.0,19.0,953.0,953.0,0.0,953.0,953.0,0,0,0,0,0,0,0,0,0,40,24,2098.6358866736623,1049.3179433368311,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2668-80-6,192.168.56.2,2668,192.168.56.3,80,6,03/04/2026 04:00:15 PM,929,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3229.278794402583,464.5,590.4341622907672,882.0,47.0,929.0,929.0,0.0,929.0,929.0,0,0,0,0,0,0,0,0,0,40,24,2152.8525296017224,1076.4262648008612,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2669-80-6,192.168.56.2,2669,192.168.56.3,80,6,03/04/2026 04:00:15 PM,2093,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1433.349259436216,1046.5,1365.4231944712233,2012.0,81.0,2093.0,2093.0,0.0,2093.0,2093.0,0,0,0,0,0,0,0,0,0,40,24,955.5661729574774,477.7830864787387,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2670-80-6,192.168.56.2,2670,192.168.56.3,80,6,03/04/2026 04:00:15 PM,560,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5357.142857142858,280.0,356.38181771801993,532.0,28.0,560.0,560.0,0.0,560.0,560.0,0,0,0,0,0,0,0,0,0,40,24,3571.4285714285716,1785.7142857142858,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2671-80-6,192.168.56.2,2671,192.168.56.3,80,6,03/04/2026 04:00:15 PM,818,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3667.481662591687,409.0,528.9158723275375,783.0,35.0,818.0,818.0,0.0,818.0,818.0,0,0,0,0,0,0,0,0,0,40,24,2444.9877750611245,1222.4938875305622,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2672-80-6,192.168.56.2,2672,192.168.56.3,80,6,03/04/2026 04:00:15 PM,594,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5050.50505050505,297.0,394.5655839020935,576.0,18.0,594.0,594.0,0.0,594.0,594.0,0,0,0,0,0,0,0,0,0,40,24,3367.0033670033667,1683.5016835016834,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2673-80-6,192.168.56.2,2673,192.168.56.3,80,6,03/04/2026 04:00:15 PM,865,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3468.208092485549,432.5,581.9488809165287,844.0,21.0,865.0,865.0,0.0,865.0,865.0,0,0,0,0,0,0,0,0,0,40,24,2312.1387283236995,1156.0693641618498,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2674-80-6,192.168.56.2,2674,192.168.56.3,80,6,03/04/2026 04:00:15 PM,628,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4777.070063694267,314.0,417.19300090006305,609.0,19.0,628.0,628.0,0.0,628.0,628.0,0,0,0,0,0,0,0,0,0,40,24,3184.7133757961783,1592.3566878980891,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2675-80-6,192.168.56.2,2675,192.168.56.3,80,6,03/04/2026 04:00:15 PM,1142,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2626.970227670753,571.0,780.6458864299485,1123.0,19.0,1142.0,1142.0,0.0,1142.0,1142.0,0,0,0,0,0,0,0,0,0,40,24,1751.3134851138354,875.6567425569177,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2676-80-6,192.168.56.2,2676,192.168.56.3,80,6,03/04/2026 04:00:15 PM,537,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5586.592178770949,268.5,341.5325753131024,510.0,27.0,537.0,537.0,0.0,537.0,537.0,0,0,0,0,0,0,0,0,0,40,24,3724.3947858472993,1862.1973929236497,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2677-80-6,192.168.56.2,2677,192.168.56.3,80,6,03/04/2026 04:00:15 PM,836,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3588.516746411483,418.0,565.685424949238,818.0,18.0,836.0,836.0,0.0,836.0,836.0,0,0,0,0,0,0,0,0,0,40,24,2392.3444976076553,1196.1722488038276,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2678-80-6,192.168.56.2,2678,192.168.56.3,80,6,03/04/2026 04:00:15 PM,543,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5524.861878453039,271.5,364.15999231107196,529.0,14.0,543.0,543.0,0.0,543.0,543.0,0,0,0,0,0,0,0,0,0,40,24,3683.241252302026,1841.620626151013,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2679-80-6,192.168.56.2,2679,192.168.56.3,80,6,03/04/2026 04:00:15 PM,664,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4518.0722891566265,332.0,431.335136523794,637.0,27.0,664.0,664.0,0.0,664.0,664.0,0,0,0,0,0,0,0,0,0,40,24,3012.0481927710844,1506.0240963855422,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2680-80-6,192.168.56.2,2680,192.168.56.3,80,6,03/04/2026 04:00:15 PM,869,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3452.2439585730726,434.5,589.0199487283941,851.0,18.0,869.0,869.0,0.0,869.0,869.0,0,0,0,0,0,0,0,0,0,40,24,2301.4959723820484,1150.7479861910242,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2681-80-6,192.168.56.2,2681,192.168.56.3,80,6,03/04/2026 04:00:15 PM,727,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4126.547455295736,363.5,465.98336880193483,693.0,34.0,727.0,727.0,0.0,727.0,727.0,0,0,0,0,0,0,0,0,0,40,24,2751.031636863824,1375.515818431912,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2682-80-6,192.168.56.2,2682,192.168.56.3,80,6,03/04/2026 04:00:15 PM,980,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3061.2244897959185,490.0,675.9940828143394,968.0,12.0,980.0,980.0,0.0,980.0,980.0,0,0,0,0,0,0,0,0,0,40,24,2040.8163265306123,1020.4081632653061,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2683-80-6,192.168.56.2,2683,192.168.56.3,80,6,03/04/2026 04:00:15 PM,568,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5281.69014084507,284.0,380.42344827836257,553.0,15.0,568.0,568.0,0.0,568.0,568.0,0,0,0,0,0,0,0,0,0,40,24,3521.1267605633802,1760.5633802816901,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2684-80-6,192.168.56.2,2684,192.168.56.3,80,6,03/04/2026 04:00:15 PM,658,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4559.270516717325,329.0,441.23463146040564,641.0,17.0,658.0,658.0,0.0,658.0,658.0,0,0,0,0,0,0,0,0,0,40,24,3039.51367781155,1519.756838905775,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2685-80-6,192.168.56.2,2685,192.168.56.3,80,6,03/04/2026 04:00:15 PM,1226,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2446.9820554649264,613.0,837.2144289248723,1205.0,21.0,1226.0,1226.0,0.0,1226.0,1226.0,0,0,0,0,0,0,0,0,0,40,24,1631.321370309951,815.6606851549755,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2686-80-6,192.168.56.2,2686,192.168.56.3,80,6,03/04/2026 04:00:15 PM,981,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3058.103975535168,490.5,632.86056916196,938.0,43.0,981.0,981.0,0.0,981.0,981.0,0,0,0,0,0,0,0,0,0,40,24,2038.7359836901119,1019.3679918450559,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2687-80-6,192.168.56.2,2687,192.168.56.3,80,6,03/04/2026 04:00:15 PM,444,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6756.756756756757,222.0,291.3279938488576,428.0,16.0,444.0,444.0,0.0,444.0,444.0,0,0,0,0,0,0,0,0,0,40,24,4504.504504504504,2252.252252252252,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2688-80-6,192.168.56.2,2688,192.168.56.3,80,6,03/04/2026 04:00:15 PM,819,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3663.0036630036634,409.5,557.907250356186,804.0,15.0,819.0,819.0,0.0,819.0,819.0,0,0,0,0,0,0,0,0,0,40,24,2442.002442002442,1221.001221001221,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2689-80-6,192.168.56.2,2689,192.168.56.3,80,6,03/04/2026 04:00:15 PM,636,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4716.981132075472,318.0,425.67828227430164,619.0,17.0,636.0,636.0,0.0,636.0,636.0,0,0,0,0,0,0,0,0,0,40,24,3144.654088050315,1572.3270440251574,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
